------------------
    2.025000 10406.000000   102.009804
    2.055000 10659.000000   103.242432
    2.085000 10890.000000   104.355164
    2.115000 11326.000000   106.423683
    2.145000 11301.000000   106.306160
    2.175000 11616.000000   107.777550
    2.205000 11712.000000   108.221992
    2.235000 11915.000000   109.155853
    2.265000 11755.000000   108.420479
    2.295000 12021.000000   109.640320
    2.325000 12119.000000   110.086327
    2.355000 12273.000000   110.783569
    2.385000 12411.000000   111.404671
    2.415000 12411.000000   111.404671
    2.445000 12592.000000   112.214081
    2.475000 12758.000000   112.951317
    2.505000 12719.000000   112.778542
    2.535000 12962.000000   113.850777
    2.565000 12987.000000   113.960518
    2.595000 13016.000000   114.087685
    2.625000 13153.000000   114.686531
    2.655000 13167.000000   114.747551
    2.685000 13142.000000   114.638565
    2.715000 13174.000000   114.778046
    2.745000 13089.000000   114.407166
    2.775000 13097.000000   114.442123
    2.805000 13473.000000   116.073250
    2.835000 13264.000000   115.169441
    2.865000 13313.000000   115.381973
    2.895000 13214.000000   114.952164
    2.925000 13161.000000   114.721405
    2.955000 13176.000000   114.786758
    2.985000 13200.000000   114.891251
--------
    0.015000     0.000000     0.000000
    0.045000     0.000000     0.000000
    0.075000     1.000000     1.000000
    0.105000     1.000000     1.000000
    0.135000     1.000000     1.000000
    0.165000     0.000000     0.000000
    0.195000     0.000000     0.000000
    0.225000     1.000000     1.000000
    0.255000     0.000000     0.000000
    0.285000     2.000000     1.414214
    0.315000     1.000000     1.000000
    0.345000     1.000000     1.000000
    0.375000     0.000000     0.000000
    0.405000     4.000000     2.000000
    0.435000     0.000000     0.000000
    0.465000     2.000000     1.414214
    0.495000     4.000000     2.000000
    0.525000     4.000000     2.000000
    0.555000     0.000000     0.000000
    0.585000     1.000000     1.000000
    0.615000     2.000000     1.414214
    0.645000     6.000000     2.449490
    0.675000     2.000000     1.414214
    0.705000     7.000000     2.645751
    0.735000     8.000000     2.828427
    0.765000    13.000000     3.605551
    0.795000    31.000000     5.567764
    0.825000    39.000000     6.244998
    0.855000    95.000000     9.746795
    0.885000   357.000000    18.894444
    0.915000  1029.000000    32.078030
    0.945000  1491.000000    38.613468
    0.975000   953.000000    30.870699
    1.005000   597.000000    24.433584
    1.035000   442.000000    21.023796
    1.065000   388.000000    19.697716
    1.095000   397.000000    19.924858
    1.125000   432.000000    20.784609
    1.155000   582.000000    24.124676
    1.185000   629.000000    25.079872
    1.215000   710.000000    26.645824
    1.245000   650.000000    25.495098
    1.275000   737.000000    27.147743
    1.305000   717.000000    26.776855
    1.335000   713.000000    26.702061
    1.365000   759.000000    27.549955
    1.395000   781.000000    27.946377
    1.425000   842.000000    29.017237
    1.455000   862.000000    29.359837
    1.485000   874.000000    29.563492
    1.515000  1003.000000    31.670176
    1.545000  1017.000000    31.890438
    1.575000   993.000000    31.511902
    1.605000  1045.000000    32.326458
    1.635000  1088.000000    32.984844
    1.665000  1133.000000    33.660065
    1.695000  1100.000000    33.166248
    1.725000  1141.000000    33.778690
    1.755000  1122.000000    33.496269
    1.785000  1222.000000    34.957115
    1.815000  1135.000000    33.689762
    1.845000  1235.000000    35.142567
    1.875000  1168.000000    34.176014
    1.905000  1288.000000    35.888718
    1.935000  1198.000000    34.612137
    1.965000  1249.000000    35.341194
    1.995000  1239.000000    35.199432
    2.025000  1220.000000    34.928497
    2.055000  1231.000000    35.085609
    2.085000  1258.000000    35.468296
    2.115000  1205.000000    34.713108
    2.145000  1292.000000    35.944401
    2.175000  1255.000000    35.425980
    2.205000  1263.000000    35.538712
    2.235000  1219.000000    34.914181
    2.265000  1222.000000    34.957115
    2.295000  1188.000000    34.467377
    2.325000  1134.000000    33.674915
    2.355000  1174.000000    34.263683
    2.385000  1176.000000    34.292858
    2.415000  1112.000000    33.346664
    2.445000  1133.000000    33.660065
    2.475000  1130.000000    33.615471
    2.505000  1158.000000    34.029400
    2.535000  1046.000000    32.341923
    2.565000  1084.000000    32.924156
    2.595000  1008.000000    31.749016
    2.625000   934.000000    30.561413
    2.655000   925.000000    30.413813
    2.685000   856.000000    29.257477
    2.715000   897.000000    29.949959
    2.745000   820.000000    28.635643
    2.775000   835.000000    28.896366
    2.805000   815.000000    28.548204
    2.835000   732.000000    27.055498
    2.865000   650.000000    25.495098
    2.895000   673.000000    25.942244
    2.925000   637.000000    25.238859
    2.955000   561.000000    23.685438
    2.985000   521.000000    22.825424
--------
    0.015000     0.000000     0.000000
    0.045000     0.000000     0.000000
    0.075000     1.000000     1.000000
    0.105000     1.000000     1.000000
    0.135000     1.000000     1.000000
    0.165000     0.000000     0.000000
    0.195000     0.000000     0.000000
    0.225000     1.000000     1.000000
    0.255000     0.000000     0.000000
    0.285000     2.000000     1.414214
    0.315000     1.000000     1.000000
    0.345000     2.000000     1.414214
    0.375000     0.000000     0.000000
    0.405000     3.000000     1.732051
    0.435000     1.000000     1.000000
    0.465000     2.000000     1.414214
    0.495000     4.000000     2.000000
    0.525000     6.000000     2.449490
    0.555000     1.000000     1.000000
    0.585000     5.000000     2.236068
    0.615000     3.000000     1.732051
    0.645000     6.000000     2.449490
    0.675000     5.000000     2.236068
    0.705000     8.000000     2.828427
    0.735000    11.000000     3.316625
    0.765000    14.000000     3.741657
    0.795000    27.000000     5.196152
    0.825000    45.000000     6.708204
    0.855000   129.000000    11.357817
    0.885000   455.000000    21.330729
    0.915000  1341.000000    36.619667
    0.945000  1935.000000    43.988636
    0.975000  1288.000000    35.888718
    1.005000   778.000000    27.892651
    1.035000   589.000000    24.269321
    1.065000   495.000000    22.248596
    1.095000   535.000000    23.130068
    1.125000   590.000000    24.289915
    1.155000   800.000000    28.284271
    1.185000   820.000000    28.635643
    1.215000   957.000000    30.935417
    1.245000   893.000000    29.883106
    1.275000   960.000000    30.983868
    1.305000   951.000000    30.838287
    1.335000   958.000000    30.951574
    1.365000  1058.000000    32.526913
    1.395000  1086.000000    32.954514
    1.425000  1142.000000    33.793491
    1.455000  1143.000000    33.808285
    1.485000  1177.000000    34.307434
    1.515000  1344.000000    36.660606
    1.545000  1335.000000    36.537651
    1.575000  1312.000000    36.221542
    1.605000  1398.000000    37.389839
    1.635000  1442.000000    37.973675
    1.665000  1543.000000    39.281040
    1.695000  1465.000000    38.275318
    1.725000  1527.000000    39.076847
    1.755000  1470.000000    38.340580
    1.785000  1656.000000    40.693981
    1.815000  1576.000000    39.698868
    1.845000  1664.000000    40.792156
    1.875000  1615.000000    40.187061
    1.905000  1737.000000    41.677334
    1.935000  1612.000000    40.149719
    1.965000  1657.000000    40.706264
    1.995000  1710.000000    41.352146
    2.025000  1675.000000    40.926765
    2.055000  1690.000000    41.109608
    2.085000  1656.000000    40.693981
    2.115000  1600.000000    40.000000
    2.145000  1676.000000    40.938980
    2.175000  1714.000000    41.400482
    2.205000  1706.000000    41.303753
    2.235000  1629.000000    40.360870
    2.265000  1657.000000    40.706264
    2.295000  1576.000000    39.698868
    2.325000  1538.000000    39.217342
    2.355000  1623.000000    40.286472
    2.385000  1579.000000    39.736633
    2.415000  1509.000000    38.845848
    2.445000  1493.000000    38.639359
    2.475000  1520.000000    38.987179
    2.505000  1502.000000    38.755646
    2.535000  1433.000000    37.854988
    2.565000  1437.000000    37.907784
    2.595000  1375.000000    37.080994
    2.625000  1306.000000    36.138622
    2.655000  1284.000000    35.832947
    2.685000  1198.000000    34.612137
    2.715000  1196.000000    34.583233
    2.745000  1135.000000    33.689762
    2.775000  1150.000000    33.911652
    2.805000  1122.000000    33.496269
    2.835000  1024.000000    32.000000
    2.865000   913.000000    30.215889
    2.895000   936.000000    30.594116
    2.925000   884.000000    29.732138
    2.955000   744.000000    27.276363
    2.985000   762.000000    27.604347
