#
# current | denoised | eh+/e conv | eh-/e conv | eh+/e ai | eh-/e ai
 10 0 1.0970 0.3403 0.0000 0.0000
 45 0 0.9626 0.3013 0.0000 0.0000
 95 0 0.8182 0.2592 0.0000 0.0000
150 0 0.7169 0.2286 0.0000 0.0000
 45 1 1.0106 0.3132 1.0595 0.3310
 95 1 0.9127 0.2851 0.9871 0.3121
150 1 0.7982 0.2477 0.8942 0.2821

